StartTime,EndTime,LocationIndex,TrainID
27886.6,27983.9,5,1540
27886.6,27983.9,9,1540
27983.9,28124.3,12,1540
27674.4,27739,1,1541
27741.8,27744.8,2,1541
27747.6,27790.6,8,1541
27793.9,27796.9,9,1541
27800.2,27883,14,1541
27884,27884,15,1541
27885.6,27889.6,3,1541
27887.6,28055.1,7,1541
27889.6,28055.1,7,1541
27940.8,28053.9,6,1541
27940.8,28082.4,11,1541
28082.4,28158.2,10,1541
27744,27747,1,1542
27749.8,27752.8,2,1542
27755.6,27798.6,6,1542
27801.9,27813.9,9,1542
27817.3,27820.3,10,1542
27826.4,27826.4,12,1542
27826.4,27830.4,1,1542
27828.4,28027.3,8,1542
27830.4,28027.3,8,1542
27956.4,28026.6,7,1542
27956.4,28048.1,13,1542
28048.1,28191.4,14,1542
27754.2,27756.2,1,1543
27759,27761,2,1543
27763.8,27815.7,3,1543
27818.9,27884.7,9,1543
27888,27891,14,1543
27892,27892,15,1543
27893.5,27893.5,16,1543
27895.2,27895.2,17,1543
27896.8,27898.8,18,1543
27896.8,27900.8,2,1543
27898.8,28004.5,2,1543
27900.8,28038.6,2,1543
27978.8,28064.3,2,1543
27978.8,28191.9,3,1543
27764.4,27764.4,1,1544
27767.2,27769.2,2,1544
27772,27886.4,4,1544
27889.7,27892.7,9,1544
27896,27899,14,1544
27900,27937.8,15,1544
27901.6,27943.4,3,1544
27941.4,28062.8,6,1544
27943.4,28062.8,6,1544
27983.9,28062,5,1544
27983.9,28124.3,9,1544
28124.3,28151.9,12,1544
27774,27774,1,1545
27776.8,27778.8,2,1545
27781.6,27894.4,5,1545
27897.7,27900.7,9,1545
27904,27941.8,14,1545
27942.8,27942.8,15,1545
27944.3,27944.3,16,1545
27946,27946,17,1545
27947.6,27949.6,18,1545
27947.6,27951.6,2,1545
27949.6,28021.4,4,1545
27951.6,28063.6,4,1545
27989.7,28095.3,4,1545
27989.7,28193.6,7,1545
27784.2,27784.2,1,1546
27787,27787,2,1546
27789.8,27902.4,7,1546
27905.7,27908.7,9,1546
27912,27912,10,1546
27918.1,27952.4,12,1546
27918.1,27956.4,1,1546
27954.4,28105.4,9,1546
27956.4,28105.4,9,1546
27999,28104.4,8,1546
27999,28149.6,15,1546
28149.6,28233.8,16,1546
27794.4,27794.4,1,1547
27797.2,27797.2,2,1547
27800,27910.4,8,1547
27913.7,27916.7,9,1547
27920,27951.3,10,1547
27957.4,28026.6,12,1547
28026.6,28030.6,1,1547
28028.6,28118.2,8,1547
28030.6,28118.2,8,1547
28048.1,28117.5,7,1547
28048.1,28191.4,13,1547
28191.4,28211.1,14,1547
27804,27804,1,1548
27806.8,27806.8,2,1548
27809.6,27918.4,6,1548
27921.7,27943.5,9,1548
27946.8,27949.8,14,1548
27950.8,28052.3,15,1548
28053.9,28057.9,3,1548
28055.9,28182,7,1548
28057.9,28182,7,1548
28082.4,28181,6,1548
28082.4,28181,11,1548
28181,28272.8,12,1548
27814.2,27814.2,1,1549
27817,27819,2,1549
27821.8,27945.2,3,1549
27948.5,27951.5,9,1549
27954.8,28056.3,14,1549
28057.3,28057.3,15,1549
28058.9,28058.9,16,1549
28060.5,28060.5,17,1549
28062.1,28064.1,18,1549
28062.1,28066.1,2,1549
28064.1,28135.4,3,1549
28066.1,28175.5,3,1549
28105.4,28205.5,3,1549
28105.4,28311.2,5,1549
27824.4,27824.4,1,1550
27827.2,27888.7,2,1550
27891.4,27953.2,4,1550
27956.5,28058,9,1550
28061.3,28064.3,14,1550
28065.3,28065.3,15,1550
28066.9,28066.9,16,1550
28068.5,28068.5,17,1550
28070.1,28072.1,18,1550
28070.1,28074.1,2,1550
28072.1,28134,1,1550
28074.1,28164.8,1,1550
28110.9,28187.9,1,1550
28110.9,28295.5,1,1550
27834,27890.8,1,1551
27893.7,27896.7,2,1551
27899.4,28059.8,5,1551
28063,28066,9,1551
28069.3,28072.3,14,1551
28073.3,28073.3,15,1551
28074.9,28078.9,3,1551
28076.9,28229.9,5,1551
28078.9,28229.9,5,1551
28124.3,28228.8,5,1551
28124.3,28228.8,9,1551
28228.8,28375.3,10,1551
27904.2,27904.2,1,1552
27907,27907,2,1552
27909.8,28067.8,7,1552
28071,28074,9,1552
28077.3,28077.3,10,1552
28083.4,28083.4,12,1552
28083.4,28087.4,1,1552
28085.4,28213.9,10,1552
28087.4,28213.9,10,1552
28149.6,28213.3,8,1552
28149.6,28233.8,15,1552
28233.8,28356.6,16,1552
27914.4,27914.4,1,1553
27917.2,27917.2,2,1553
27920,28075.8,8,1553
28079,28082,9,1553
28085.3,28085.3,14,1553
28086.3,28086.3,15,1553
28087.9,28091.9,3,1553
28089.9,28237.3,6,1553
28091.9,28237.3,6,1553
28181,28236.7,6,1553
28181,28272.8,11,1553
28272.8,28357.8,12,1553
27924,27924,1,1554
27926.8,27926.8,2,1554
27929.6,28083.8,6,1554
28087,28090,9,1554
28093.3,28093.3,10,1554
28099.4,28103.4,12,1554
28099.4,28107.4,1,1554
28105.4,28275.1,9,1554
28107.4,28275.1,9,1554
28191.4,28274.3,7,1554
28191.4,28274.3,13,1554
28274.3,28408.1,14,1554
27934.2,27934.2,1,1555
27937,27947.5,2,1555
27950.2,28091.8,3,1555
28095,28098,9,1555
28101.3,28101.3,14,1555
28102.3,28102.3,15,1555
28103.9,28103.9,16,1555
28105.5,28105.5,17,1555
28107.1,28109.1,18,1555
28107.1,28111.1,2,1555
28109.1,28216,2,1555
28111.1,28248.1,2,1555
28191.9,28272.2,2,1555
28191.9,28401.8,3,1555
27944.4,27949.6,1,1556
27952.5,27955.5,2,1556
27958.2,28099.8,4,1556
28103,28106,9,1556
28109.3,28109.3,14,1556
28110.3,28110.3,15,1556
28111.9,28111.9,16,1556
28113.5,28113.5,17,1556
28115.1,28117.1,18,1556
28115.1,28119.1,2,1556
28117.1,28224,4,1556
28119.1,28264.6,4,1556
28193.6,28295,4,1556
28193.6,28401.8,7,1556
27964.2,27964.2,1,1557
27967,28062,2,1557
28064.8,28107.8,5,1557
28111,28114,9,1557
28117.3,28117.3,14,1557
28118.3,28227.2,15,1557
28228.8,28232.8,3,1557
28230.8,28328.7,5,1557
28232.8,28328.7,5,1557
28234.8,28327.8,5,1557
28234.8,28357.8,9,1557
28357.8,28447.2,12,1557
27974.4,28064.1,1,1558
28067,28070,2,1558
28072.8,28115.8,7,1558
28119,28122,9,1558
28125.3,28125.3,10,1558
28131.4,28213.3,12,1558
28213.3,28217.3,1,1558
28215.3,28286.5,10,1558
28217.3,28286.5,10,1558
28233.8,28286,8,1558
28233.8,28356.6,15,1558
28356.6,28430.4,16,1558
28074,28074,1,1559
28076.8,28078.8,2,1559
28081.6,28123.8,8,1559
28127,28130,9,1559
28133.3,28212.2,10,1559
28218.3,28218.3,12,1559
28218.3,28222.3,1,1559
28220.3,28375,8,1559
28222.3,28375,8,1559
28274.3,28374,7,1559
28274.3,28408.1,13,1559
28408.1,28471.5,14,1559
28084.2,28084.2,1,1560
28087,28087,2,1560
28089.8,28131.8,6,1560
28135,28138,9,1560
28141.3,28231.2,14,1560
28232.2,28232.2,15,1560
28233.8,28237.8,3,1560
28235.8,28361.4,7,1560
28237.8,28361.4,7,1560
28272.8,28360.5,6,1560
28272.8,28375.3,11,1560
28375.3,28527.2,10,1560
28094.4,28094.4,1,1561
28097.2,28097.2,2,1561
28100,28139.8,3,1561
28143,28232.9,9,1561
28236.2,28239.2,14,1561
28240.2,28240.2,15,1561
28241.7,28241.7,16,1561
28243.4,28243.4,17,1561
28245,28247,18,1561
28245,28249,2,1561
28247,28326.8,1,1561
28249,28368.5,1,1561
28295.5,28399.8,1,1561
28295.5,28547.5,1,1561
28104,28104,1,1562
28106.8,28106.8,2,1562
28109.6,28234.6,4,1562
28237.9,28240.9,9,1562
28244.2,28247.2,14,1562
28248.2,28248.2,15,1562
28249.7,28249.7,16,1562
28251.4,28251.4,17,1562
28253,28255,18,1562
28253,28257,2,1562
28255,28343.9,3,1562
28257,28387.4,3,1562
28311.2,28420.1,3,1562
28311.2,28565.9,5,1562
28114.2,28114.2,1,1563
28117,28117,2,1563
28119.8,28242.6,5,1563
28245.9,28248.9,9,1563
28252.2,28252.2,10,1563
28258.3,28273.1,12,1563
28258.3,28277.1,1,1563
28275.1,28472.7,9,1563
28277.1,28472.7,9,1563
28356.6,28471.6,8,1563
28356.6,28471.6,15,1563
28471.6,28645.7,16,1563
28124.4,28124.4,1,1564
28127.2,28127.2,2,1564
28130,28250.6,7,1564
28253.9,28256.9,9,1564
28260.2,28260.2,14,1564
28261.2,28261.2,15,1564
28262.8,28266.8,3,1564
28264.8,28461.3,6,1564
28266.8,28461.3,6,1564
28357.8,28460.3,5,1564
28357.8,28460.3,9,1564
28460.3,28596,12,1564
28134,28134,1,1565
28136.8,28136.8,2,1565
28139.6,28258.6,6,1565
28261.9,28264.9,9,1565
28268.2,28268.2,14,1565
28269.2,28358.9,15,1565
28360.5,28364.5,3,1565
28362.5,28478.4,7,1565
28364.5,28478.4,7,1565
28375.3,28477.4,6,1565
28375.3,28527.2,11,1565
28527.2,28578,10,1565
28144.2,28144.2,1,1566
28147,28147,2,1566
28149.8,28266.6,3,1566
28269.9,28272.9,9,1566
28276.2,28362.9,14,1566
28363.9,28363.9,15,1566
28365.4,28365.4,16,1566
28367.1,28367.1,17,1566
28368.7,28370.7,18,1566
28368.7,28372.7,2,1566
28370.7,28430,2,1566
28372.7,28467.7,2,1566
28401.8,28496,2,1566
28401.8,28654.7,3,1566
28154.4,28154.4,1,1567
28157.2,28157.2,2,1567
28160,28274.6,8,1567
28277.9,28364.6,9,1567
28367.9,28370.9,14,1567
28371.9,28371.9,15,1567
28373.4,28373.4,16,1567
28375.1,28375.1,17,1567
28376.7,28378.7,18,1567
28376.7,28380.7,2,1567
28378.7,28420.2,4,1567
28380.7,28444.8,4,1567
28401.8,28463.2,4,1567
28401.8,28574.6,7,1567
28164,28164,1,1568
28166.8,28236.9,2,1568
28239.6,28366.3,4,1568
28369.6,28372.6,9,1568
28375.9,28375.9,10,1568
28382,28382,12,1568
28382,28386,1,1568
28384,28525.8,8,1568
28386,28525.8,8,1568
28408.1,28524.6,7,1568
28408.1,28524.6,13,1568
28524.6,28687,14,1568
28174.2,28239,1,1569
28241.9,28244.9,2,1569
28247.6,28374.3,5,1569
28377.6,28380.6,9,1569
28383.9,28383.9,14,1569
28384.9,28384.9,15,1569
28386.5,28390.5,3,1569
28388.5,28548.9,5,1569
28390.5,28548.9,5,1569
28460.3,28548,5,1569
28460.3,28578,9,1569
28578,28708.6,10,1569
28244.4,28247,1,1570
28249.9,28252.9,2,1570
28255.6,28382.3,7,1570
28385.6,28388.6,9,1570
28391.9,28391.9,10,1570
28398,28398,12,1570
28398,28402,1,1570
28400,28587.9,10,1570
28402,28587.9,10,1570
28471.6,28586.8,8,1570
28471.6,28645.7,15,1570
28645.7,28712.2,16,1570
28254,28256,1,1571
28258.8,28260.9,2,1571
28263.6,28390.3,6,1571
28393.6,28396.6,9,1571
28399.9,28399.9,10,1571
28406,28470.7,12,1571
28406,28474.7,1,1571
28472.7,28584.1,9,1571
28474.7,28584.1,9,1571
28524.6,28583.5,7,1571
28524.6,28687,13,1571
28687,28747.3,14,1571
28264.2,28264.2,1,1572
28267,28269,2,1572
28271.8,28398.3,3,1572
28401.6,28404.6,9,1572
28407.9,28407.9,14,1572
28408.9,28457.7,15,1572
28410.5,28463.3,3,1572
28461.3,28641.8,6,1572
28463.3,28641.8,6,1572
28527.2,28640.7,6,1572
28527.2,28640.7,11,1572
28640.7,28794.7,12,1572
28274.4,28274.4,1,1573
28277.2,28277.2,2,1573
28280,28406.3,8,1573
28409.6,28412.6,9,1573
28415.9,28461.7,14,1573
28462.7,28462.7,15,1573
28464.2,28464.2,16,1573
28465.9,28465.9,17,1573
28467.5,28469.5,18,1573
28467.5,28471.5,2,1573
28469.5,28575.5,1,1573
28471.5,28612.9,1,1573
28547.5,28641,1,1573
28547.5,28748.8,1,1573
28284,28284,1,1574
28286.8,28368.6,2,1574
28371.3,28414.3,4,1574
28417.6,28463.4,9,1574
28466.7,28469.7,14,1574
28470.7,28470.7,15,1574
28472.2,28472.2,16,1574
28473.9,28473.9,17,1574
28475.5,28477.5,18,1574
28475.5,28479.5,2,1574
28477.5,28587.3,3,1574
28479.5,28615.7,3,1574
28565.9,28637,3,1574
28565.9,28774.2,5,1574
28294.2,28370.7,1,1575
28373.6,28376.6,2,1575
28379.3,28465.1,5,1575
28468.4,28471.4,9,1575
28474.7,28477.7,14,1575
28478.7,28478.7,15,1575
28480.2,28480.2,16,1575
28481.9,28481.9,17,1575
28483.5,28485.5,18,1575
28483.5,28487.5,2,1575
28485.5,28596.4,4,1575
28487.5,28625.6,4,1575
28574.6,28647.4,4,1575
28574.6,28732.3,7,1575
28384.2,28384.2,1,1576
28387,28387,2,1576
28389.8,28473.1,7,1576
28476.4,28479.4,9,1576
28482.7,28485.7,14,1576
28486.7,28546.4,15,1576
28548,28552,3,1576
28550,28660.2,5,1576
28552,28660.2,5,1576
28578,28659.4,5,1576
28578,28708.6,9,1576
28708.6,28769.7,10,1576
28394.4,28394.4,1,1577
28397.2,28397.2,2,1577
28400,28481.1,6,1577
28484.4,28487.4,9,1577
28490.7,28550.4,14,1577
28551.4,28551.4,15,1577
28553,28557,3,1577
28555,28754.5,7,1577
28557,28754.5,7,1577
28640.7,28753.4,6,1577
28640.7,28769.7,11,1577
28769.7,28831.3,10,1577
28404,28404,1,1578
28406.8,28406.8,2,1578
28409.6,28489.1,3,1578
28492.4,28495.4,9,1578
28498.7,28498.7,10,1578
28504.8,28582.1,12,1578
28504.8,28586.1,1,1578
28584.1,28697.4,9,1578
28586.1,28697.4,9,1578
28645.7,28696.9,8,1578
28645.7,28712.2,15,1578
28712.2,28807.1,16,1578
28414.2,28414.2,1,1579
28417,28417,2,1579
28419.8,28497.1,4,1579
28500.4,28552.1,9,1579
28555.4,28558.4,14,1579
28559.4,28559.4,15,1579
28560.9,28560.9,16,1579
28562.6,28562.6,17,1579
28564.2,28566.2,18,1579
28564.2,28568.2,2,1579
28566.2,28676.8,2,1579
28568.2,28706.2,2,1579
28654.7,28728.2,2,1579
28654.7,28835.6,3,1579
28424.4,28424.4,1,1580
28427.2,28427.2,2,1580
28430,28553.8,8,1580
28557.1,28560.1,9,1580
28563.4,28581,10,1580
28587.1,28587.1,12,1580
28587.1,28591.1,1,1580
28589.1,28786.7,8,1580
28591.1,28786.7,8,1580
28687,28785.7,7,1580
28687,28785.7,13,1580
28785.7,28932.1,14,1580
28434,28434,1,1581
28436.8,28467.4,2,1581
28470.1,28561.8,5,1581
28565.1,28568.1,9,1581
28571.4,28571.4,14,1581
28572.4,28638.2,15,1581
28574,28643.8,3,1581
28641.8,28770.7,6,1581
28643.8,28770.7,6,1581
28708.6,28770.1,5,1581
28708.6,28794.7,9,1581
28794.7,28898.7,12,1581
28444.2,28469.5,1,1582
28472.4,28475.4,2,1582
28478.1,28569.8,7,1582
28573.1,28582.7,9,1582
28586,28589,10,1582
28595.1,28595.1,12,1582
28595.1,28599.1,1,1582
28597.1,28787.9,10,1582
28599.1,28787.9,10,1582
28712.2,28787.2,8,1582
28712.2,28807.1,15,1582
28807.1,28913.1,16,1582
28484.4,28484.4,1,1583
28487.2,28487.2,2,1583
28490,28584.5,6,1583
28587.7,28590.7,9,1583
28594,28642.2,14,1583
28643.2,28643.2,15,1583
28644.8,28644.8,16,1583
28646.4,28646.4,17,1583
28648,28650,18,1583
28648,28652,2,1583
28650,28756.9,4,1583
28652,28789.6,4,1583
28732.3,28814.2,4,1583
28732.3,28957.3,7,1583
28494,28494,1,1584
28496.8,28496.8,2,1584
28499.6,28592.5,3,1584
28595.7,28643.9,9,1584
28647.2,28650.2,14,1584
28651.2,28651.2,15,1584
28652.8,28652.8,16,1584
28654.4,28654.4,17,1584
28656,28658,18,1584
28656,28660,2,1584
28658,28781.2,1,1584
28660,28824.4,1,1584
28748.8,28856.9,1,1584
28748.8,28999.8,1,1584
28504.2,28504.2,1,1585
28507,28507,2,1585
28509.8,28645.7,4,1585
28648.9,28651.9,9,1585
28655.2,28658.2,14,1585
28659.2,28751.8,15,1585
28753.4,28757.4,3,1585
28755.4,28860,7,1585
28757.4,28860,7,1585
28769.7,28859.1,6,1585
28769.7,28859.1,11,1585
28859.1,28959,10,1585
28514.4,28514.4,1,1586
28517.2,28556.1,2,1586
28558.8,28653.7,8,1586
28656.9,28659.9,9,1586
28663.2,28755.7,14,1586
28756.8,28756.8,15,1586
28758.3,28758.3,16,1586
28760,28760,17,1586
28761.5,28763.5,18,1586
28761.5,28765.5,2,1586
28763.5,28802,3,1586
28765.5,28839.1,3,1586
28774.2,28866.9,3,1586
28774.2,28974.8,5,1586
28524,28558.2,1,1587
28561.1,28564.1,2,1587
28566.8,28661.7,5,1587
28664.9,28667.9,9,1587
28671.2,28671.2,10,1587
28677.3,28695.4,12,1587
28677.3,28699.4,1,1587
28697.4,28880.3,9,1587
28699.4,28880.3,9,1587
28785.7,28879.4,7,1587
28785.7,28932.1,13,1587
28932.1,29005.5,14,1587
28564.2,28566.2,1,1588
28569.1,28572.1,2,1588
28574.8,28669.7,7,1588
28672.9,28757.4,9,1588
28760.7,28763.7,14,1588
28764.8,28764.8,15,1588
28766.4,28770.4,3,1588
28768.4,28900.8,5,1588
28770.4,28900.8,5,1588
28794.7,28899.7,5,1588
28794.7,28899.7,9,1588
28899.7,29025.2,12,1588
28574.4,28574.4,1,1589
28577.2,28586.7,2,1589
28589.5,28759.2,6,1589
28762.4,28765.4,9,1589
28768.7,28768.7,10,1589
28774.8,28787.2,12,1589
28787.2,28791.2,1,1589
28789.2,28898.9,10,1589
28791.2,28898.9,10,1589
28807.1,28898,8,1589
28807.1,28913.1,15,1589
28913.1,29059.6,16,1589
28584,28588.8,1,1590
28591.7,28594.7,2,1590
28597.5,28767.2,3,1590
28770.4,28773.4,9,1590
28776.7,28776.7,14,1590
28777.8,28777.8,15,1590
28779.3,28779.3,16,1590
28781,28781,17,1590
28782.5,28784.5,18,1590
28782.5,28786.5,2,1590
28784.5,28856.7,2,1590
28786.5,28884.9,2,1590
28835.6,28906.1,2,1590
28835.6,29001.2,3,1590
28594.2,28596.8,1,1591
28599.7,28647.9,2,1591
28650.7,28775.2,4,1591
28778.4,28781.4,9,1591
28784.7,28784.7,14,1591
28785.8,28785.8,15,1591
28787.4,28791.4,3,1591
28789.4,28945.4,6,1591
28791.4,28945.4,6,1591
28859.1,28944.5,6,1591
28859.1,28959,11,1591
28959,29053.6,10,1591
28604.4,28650,1,1592
28652.9,28655.9,2,1592
28658.7,28783.2,8,1592
28786.4,28789.4,9,1592
28792.7,28792.7,14,1592
28793.8,28898.1,15,1592
28899.7,28903.7,3,1592
28901.7,28981.2,5,1592
28903.7,28981.2,5,1592
28905.7,28980.4,5,1592
28905.7,29025.2,9,1592
29025.2,29083.5,12,1592
28664.4,28664.4,1,1593
28667.2,28667.2,2,1593
28670,28791.2,5,1593
28794.4,28797.4,9,1593
28800.7,28800.7,10,1593
28806.8,28878.3,12,1593
28806.8,28882.3,1,1593
28880.3,29023.2,9,1593
28882.3,29023.2,9,1593
28913.1,29022.1,8,1593
28913.1,29059.6,15,1593
29059.6,29169.9,16,1593
28674,28674,1,1594
28676.8,28676.8,2,1594
28679.6,28799.2,7,1594
28802.4,28805.4,9,1594
28808.7,28877.2,10,1594
28883.3,28883.3,12,1594
28883.3,28887.3,1,1594
28885.3,29037.6,8,1594
28887.3,29037.6,8,1594
28932.1,29036.6,7,1594
28932.1,29036.6,13,1594
29036.6,29154.1,14,1594
28684.2,28684.2,1,1595
28687,28761.4,2,1595
28764.2,28807.2,6,1595
28810.4,28813.4,9,1595
28816.7,28902.1,14,1595
28903.1,28903.1,15,1595
28904.6,28904.6,16,1595
28906.3,28906.3,17,1595
28907.9,28909.9,18,1595
28907.9,28911.9,2,1595
28909.9,28971.3,4,1595
28911.9,28990,4,1595
28957.3,29004,4,1595
28957.3,29097.8,7,1595
28694.4,28763.5,1,1596
28766.4,28769.4,2,1596
28772.2,28815.2,3,1596
28818.4,28903.8,9,1596
28907.1,28910.1,14,1596
28911.1,28911.1,15,1596
28912.7,28916.7,3,1596
28914.7,29066.8,7,1596
28916.7,29066.8,7,1596
28959,29065.7,6,1596
28959,29065.7,11,1596
29065.7,29173.5,10,1596
28774.2,28774.2,1,1597
28777,28779,2,1597
28781.8,28905.5,4,1597
28908.8,28911.8,9,1597
28915.1,28918.1,14,1597
28919.1,28919.1,15,1597
28920.6,28920.6,16,1597
28922.3,28922.3,17,1597
28923.9,28925.9,18,1597
28923.9,28927.9,2,1597
28925.9,29008.6,3,1597
28927.9,29053.6,3,1597
28974.8,29087.4,3,1597
28974.8,29242,5,1597
28784.4,28784.4,1,1598
28787.2,28787.2,2,1598
28790,28913.5,8,1598
28916.8,28919.8,9,1598
28923.1,28926.1,14,1598
28927.1,28927.1,15,1598
28928.6,28928.6,16,1598
28930.3,28930.3,17,1598
28931.9,28933.9,18,1598
28931.9,28935.9,2,1598
28933.9,29022.3,1,1598
28935.9,29052.2,1,1598
28999.8,29074.7,1,1598
28999.8,29194.9,1,1598
28794,28794,1,1599
28796.8,28796.8,2,1599
28799.6,28921.5,5,1599
28924.8,28927.8,9,1599
28931.1,28934.1,14,1599
28935.1,28935.1,15,1599
28936.6,28936.6,16,1599
28938.3,28938.3,17,1599
28939.9,28941.9,18,1599
28939.9,28943.9,2,1599
28941.9,29031.1,2,1599
28943.9,29070.9,2,1599
29001.2,29100.7,2,1599
29001.2,29250,3,1599
28804.2,28804.2,1,1600
28807,28807,2,1600
28809.8,28929.5,7,1600
28932.8,28935.8,9,1600
28939.1,28942.1,14,1600
28943.1,28943.1,15,1600
28944.7,28948.7,3,1600
28946.7,29116.7,6,1600
28948.7,29116.7,6,1600
29025.2,29115.8,5,1600
29025.2,29115.8,9,1600
29115.8,29191.6,12,1600
28814.4,28814.4,1,1601
28817.2,28817.2,2,1601
28820,28937.5,6,1601
28940.8,28943.8,9,1601
28947.1,28947.1,10,1601
28953.2,29021.2,12,1601
28953.2,29025.2,1,1601
29023.2,29135.9,9,1601
29025.2,29135.9,9,1601
29036.6,29134.9,7,1601
29036.6,29154.1,13,1601
29154.1,29245.6,14,1601
28824,28824,1,1602
28826.8,28826.8,2,1602
28829.6,28945.5,3,1602
28948.8,28951.8,9,1602
28955.1,29020.1,10,1602
29026.2,29026.2,12,1602
29026.2,29030.2,1,1602
29028.2,29160.7,10,1602
29030.2,29160.7,10,1602
29059.6,29159.7,8,1602
29059.6,29169.9,15,1602
29169.9,29297.9,16,1602
28834.2,28834.2,1,1603
28837,28907.8,2,1603
28910.5,28953.5,4,1603
28956.8,28959.8,9,1603
28963.1,28963.1,14,1603
28964.1,29064.1,15,1603
29065.7,29069.7,3,1603
29067.7,29154,7,1603
29069.7,29154,7,1603
29071.7,29153.2,6,1603
29071.7,29173.5,11,1603
29173.5,29296.1,10,1603
28844.4,28909.9,1,1604
28912.8,28915.8,2,1604
28918.5,28961.5,8,1604
28964.8,28967.8,9,1604
28971.1,29068.1,14,1604
29069.1,29069.1,15,1604
29070.6,29070.6,16,1604
29072.3,29072.3,17,1604
29073.8,29075.8,18,1604
29073.8,29077.8,2,1604
29075.8,29127.1,4,1604
29077.8,29166.2,4,1604
29097.8,29195.5,4,1604
29097.8,29313.3,7,1604
28924.2,28924.2,1,1605
28927,28927,2,1605
28929.8,28969.5,5,1605
28972.8,29069.8,9,1605
29073.1,29076.1,14,1605
29077.1,29077.1,15,1605
29078.7,29082.7,3,1605
29080.7,29222.5,5,1605
29082.7,29222.5,5,1605
29115.8,29221.4,5,1605
29115.8,29221.4,9,1605
29221.4,29308.2,12,1605
28934.4,28934.4,1,1606
28937.2,28937.2,2,1606
28940,29071.5,7,1606
29074.8,29077.8,9,1606
29081.1,29081.1,10,1606
29087.2,29087.2,12,1606
29087.2,29091.2,1,1606
29089.2,29236.7,8,1606
29091.2,29236.7,8,1606
29154.1,29235.9,7,1606
29154.1,29245.6,13,1606
29245.6,29392.6,14,1606
28944,28944,1,1607
28946.8,28946.8,2,1607
28949.6,29079.5,6,1607
29082.8,29085.8,9,1607
29089.1,29089.1,10,1607
29095.2,29133.9,12,1607
29095.2,29137.9,1,1607
29135.9,29257.2,9,1607
29137.9,29257.2,9,1607
29169.9,29256.4,8,1607
29169.9,29297.9,15,1607
29297.9,29390.9,16,1607
28954.2,28954.2,1,1608
28957,28957,2,1608
28959.8,29087.5,3,1608
29090.8,29093.8,9,1608
29097.1,29097.1,14,1608
29098.1,29113.1,15,1608
29099.7,29118.7,3,1608
29116.7,29278.8,6,1608
29118.7,29278.8,6,1608
29173.5,29277.8,6,1608
29173.5,29296.1,11,1608
29296.1,29396.2,10,1608
28964.4,28964.4,1,1609
28967.2,28967.2,2,1609
28970,29095.5,4,1609
29098.8,29101.8,9,1609
29105.1,29117.1,14,1609
29118.1,29118.1,15,1609
29119.6,29119.6,16,1609
29121.3,29121.3,17,1609
29122.9,29124.9,18,1609
29122.9,29126.9,2,1609
29124.9,29224.4,1,1609
29126.9,29263.7,1,1609
29194.9,29293.2,1,1609
29194.9,29395.2,1,1609
28974,28974,1,1610
28976.8,28976.8,2,1610
28979.6,29103.5,5,1610
29106.8,29118.8,9,1610
29122.1,29125.1,14,1610
29126.1,29219.8,15,1610
29221.4,29225.4,3,1610
29223.4,29291.7,5,1610
29225.4,29291.7,5,1610
29227.4,29291,5,1610
29227.4,29308.2,9,1610
29308.2,29366.5,12,1610
28984.2,28984.2,1,1611
28987,28987,2,1611
28989.8,29120.5,8,1611
29123.8,29126.8,9,1611
29130.1,29223.8,14,1611
29224.8,29224.8,15,1611
29226.3,29226.3,16,1611
29228,29228,17,1611
29229.6,29231.6,18,1611
29229.6,29233.6,2,1611
29231.6,29275.3,3,1611
29233.6,29319.7,3,1611
29242,29353,3,1611
29242,29484.2,5,1611
28994.4,28994.4,1,1612
28997.2,29073.8,2,1612
29076.5,29128.5,7,1612
29131.8,29134.8,9,1612
29138.1,29138.1,10,1612
29144.2,29235.9,12,1612
29235.9,29239.9,1,1612
29237.9,29344.7,8,1612
29239.9,29344.7,8,1612
29245.6,29343.7,7,1612
29245.6,29392.6,13,1612
29392.6,29510.4,14,1612
29004,29075.9,1,1613
29078.8,29081.8,2,1613
29084.5,29136.5,6,1613
29139.8,29225.5,9,1613
29228.8,29231.8,14,1613
29232.8,29232.8,15,1613
29234.3,29234.3,16,1613
29236,29236,17,1613
29237.6,29239.6,18,1613
29237.6,29241.6,2,1613
29239.6,29276.6,2,1613
29241.6,29311.9,2,1613
29250,29338.5,2,1613
29250,29464.3,3,1613
29084.4,29084.4,1,1614
29087.2,29089.8,2,1614
29092.5,29227.2,3,1614
29230.5,29233.5,9,1614
29236.8,29236.8,10,1614
29242.9,29242.9,12,1614
29242.9,29246.9,1,1614
29244.9,29410.1,10,1614
29246.9,29410.1,10,1614
29297.9,29409,8,1614
29297.9,29409,15,1614
29409,29526,16,1614
29094,29094,1,1615
29096.8,29098.8,2,1615
29101.6,29235.2,4,1615
29238.5,29241.5,9,1615
29244.8,29244.8,14,1615
29245.8,29245.8,15,1615
29247.4,29251.4,3,1615
29249.4,29388.2,7,1615
29251.4,29388.2,7,1615
29296.1,29387.3,6,1615
29296.1,29387.3,11,1615
29387.3,29487.2,12,1615
29104.2,29104.2,1,1616
29107,29107,2,1616
29109.8,29243.2,5,1616
29246.5,29249.5,9,1616
29252.8,29252.8,14,1616
29253.8,29275.2,15,1616
29255.4,29280.8,3,1616
29278.8,29421.6,6,1616
29280.8,29421.6,6,1616
29308.2,29420.5,5,1616
29308.2,29420.5,9,1616
